model,harness,model_harness,eval_name,round,trial_index,model_name_result,harness_result,passed,score,duration_s,timed_out,oom_detected,oom_restarts,n_turns,total_cost,total_tokens,result_path,source_result_json_path,source_prefix,eval_type,kit,assay_type,metadata_kit,task_family,time_horizon,grader_type,data_node_count,task_chars,has_failure_modes,failure_mode_count,instance_id
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,atac_7b,r2,2,anthropic/claude-opus-4-6,pi,False,0.25,985.87,False,False,0,22.0,0.6202390000000001,227993.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/atac_7b__r2.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_atac_7b_r2/result.json,atac,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,4,4561,True,3,atac_7b__r2
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,atac_7b,r3,3,anthropic/claude-opus-4-6,pi,False,0.25,683.56,False,False,0,17.0,0.32472200000000007,133366.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/atac_7b__r3.json,latch://41999.account/epibench_runs/20260605_093101_third_missing/anthropic_claude-opus-4-6_pi_third_missing_2026_06_05_16_31_8ed6/anthropic_claude-opus-4-6_pi_atac_7b_r3/result.json,atac,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,4,4561,True,3,atac_7b__r3
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,atac_7d,r1,1,anthropic/claude-opus-4-6,pi,True,1.0,2155.7,False,False,0,35.0,1.1471342500000001,571819.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/atac_7d__r1.json,latch://41999.account/epibench_runs/20260605_142959_non_model_failure_rerun/anthropic_claude-opus-4-6_pi_non_model_failure_rerun_2026_06_05_21_31_e570/anthropic_claude-opus-4-6_pi_atac_7d_r1/result.json,atac,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,3,5699,False,0,atac_7d__r1
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,atac_7d,r2,2,anthropic/claude-opus-4-6,pi,True,1.0,1725.58,False,False,0,24.0,0.81186125,289639.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/atac_7d__r2.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_atac_7d_r2/result.json,atac,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,3,5699,False,0,atac_7d__r2
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,atac_7d,r3,3,anthropic/claude-opus-4-6,pi,True,1.0,2637.53,False,False,0,30.0,1.4037227499999998,446198.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/atac_7d__r3.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_atac_7d_r3/result.json,atac,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,3,5699,False,0,atac_7d__r3
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,atac_8a,r1,1,anthropic/claude-opus-4-6,pi,False,0.7272727272727273,9745.77,False,False,0,120.0,6.162106,5965186.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/atac_8a__r1.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_atac_8a_r1/result.json,atac,procedural,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,51,9470,True,5,atac_8a__r1
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,atac_8a,r2,2,anthropic/claude-opus-4-6,pi,False,0.5454545454545454,11343.57,False,False,0,28.0,2.3573505,909510.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/atac_8a__r2.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_atac_8a_r2/result.json,atac,procedural,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,51,9470,True,5,atac_8a__r2
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,atac_8a,r3,3,anthropic/claude-opus-4-6,pi,False,0.5454545454545454,5347.88,False,False,0,55.0,2.8764195000000004,1656066.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/atac_8a__r3.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_atac_8a_r3/result.json,atac,procedural,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,51,9470,True,5,atac_8a__r3
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,atac_8b,r1,1,anthropic/claude-opus-4-6,pi,True,1.0,3324.57,False,False,0,45.0,1.8607434999999999,1121980.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/atac_8b__r1.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_atac_8b_r1/result.json,atac,procedural,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,50,5329,False,0,atac_8b__r1
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,atac_8b,r2,2,anthropic/claude-opus-4-6,pi,True,1.0,6510.05,False,False,0,66.0,5.078934500000001,3395314.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/atac_8b__r2.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_atac_8b_r2/result.json,atac,procedural,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,50,5329,False,0,atac_8b__r2
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,atac_8b,r3,3,anthropic/claude-opus-4-6,pi,True,1.0,3455.58,False,False,0,61.0,1.7414484999999997,1290652.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/atac_8b__r3.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_atac_8b_r3/result.json,atac,procedural,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,50,5329,False,0,atac_8b__r3
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,chipseq_F4,r1,1,anthropic/claude-opus-4-6,pi,False,0.6666666666666666,66.01,False,False,0,6.0,0.273437,108335.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/chipseq_F4__r1.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_chipseq_F4_r1/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,439,3452,True,2,chipseq_F4__r1
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,chipseq_F4,r2,2,anthropic/claude-opus-4-6,pi,False,0.6666666666666666,65.01,False,False,0,6.0,0.15441475000000002,38556.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/chipseq_F4__r2.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_chipseq_F4_r2/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,439,3452,True,2,chipseq_F4__r2
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,chipseq_F4,r3,3,anthropic/claude-opus-4-6,pi,False,0.6666666666666666,62.01,False,False,0,5.0,0.24935075,85711.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/chipseq_F4__r3.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_chipseq_F4_r3/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,439,3452,True,2,chipseq_F4__r3
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,chipseq_K2,r1,1,anthropic/claude-opus-4-6,pi,True,1.0,2068.29,False,False,0,29.0,0.91810175,738947.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/chipseq_K2__r1.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_chipseq_K2_r1/result.json,chipseq,scientific,chipseq,chipseq,atacseq,differential_expression,small,numeric_tolerance,443,2489,True,2,chipseq_K2__r1
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,chipseq_K2,r2,2,anthropic/claude-opus-4-6,pi,True,1.0,2089.31,False,False,0,28.0,0.9730714999999998,735549.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/chipseq_K2__r2.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_chipseq_K2_r2/result.json,chipseq,scientific,chipseq,chipseq,atacseq,differential_expression,small,numeric_tolerance,443,2489,True,2,chipseq_K2__r2
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,chipseq_K2,r3,3,anthropic/claude-opus-4-6,pi,False,0.5,3692.54,False,False,0,38.0,1.9968254999999997,1226756.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/chipseq_K2__r3.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_chipseq_K2_r3/result.json,chipseq,scientific,chipseq,chipseq,atacseq,differential_expression,small,numeric_tolerance,443,2489,True,2,chipseq_K2__r3
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,cold_01a,r1,1,anthropic/claude-opus-4-6,pi,False,0.75,2064.39,False,False,0,25.0,1.22974475,444681.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/cold_01a__r1.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_cold_01a_r1/result.json,cold,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,14,3449,True,1,cold_01a__r1
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,cold_01a,r2,2,anthropic/claude-opus-4-6,pi,False,0.75,517.17,False,False,0,27.0,0.7905442500000002,377218.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/cold_01a__r2.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_cold_01a_r2/result.json,cold,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,14,3449,True,1,cold_01a__r2
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,cold_01a,r3,3,anthropic/claude-opus-4-6,pi,False,0.75,1722.71,False,False,0,23.0,1.30127725,409781.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/cold_01a__r3.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_cold_01a_r3/result.json,cold,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,14,3449,True,1,cold_01a__r3
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,cold_01d,r1,1,anthropic/claude-opus-4-6,pi,False,0.375,597.48,False,False,0,22.0,0.5561969999999999,241329.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/cold_01d__r1.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_cold_01d_r1/result.json,cold,procedural,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,16,3927,True,5,cold_01d__r1
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,cold_01d,r2,2,anthropic/claude-opus-4-6,pi,False,0.5,885.47,False,False,0,31.0,1.3303977500000002,689181.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/cold_01d__r2.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_cold_01d_r2/result.json,cold,procedural,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,16,3927,True,5,cold_01d__r2
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,cold_01d,r3,3,anthropic/claude-opus-4-6,pi,False,0.375,811.35,False,False,0,29.0,1.143617,464787.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/cold_01d__r3.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_cold_01d_r3/result.json,cold,procedural,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,16,3927,True,5,cold_01d__r3
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,cold_02a,r1,1,anthropic/claude-opus-4-6,pi,True,1.0,756.19,False,False,0,19.0,0.46662000000000003,241261.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/cold_02a__r1.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_cold_02a_r1/result.json,cold,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,9,3492,False,0,cold_02a__r1
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,cold_02a,r2,2,anthropic/claude-opus-4-6,pi,True,1.0,790.11,False,False,0,14.0,0.32838875,117413.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/cold_02a__r2.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_cold_02a_r2/result.json,cold,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,9,3492,False,0,cold_02a__r2
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,cold_02a,r3,3,anthropic/claude-opus-4-6,pi,True,1.0,717.11,False,False,0,20.0,0.44907125000000003,238786.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/cold_02a__r3.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_cold_02a_r3/result.json,cold,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,9,3492,False,0,cold_02a__r3
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,cold_02b,r1,1,anthropic/claude-opus-4-6,pi,False,0.8,981.14,False,False,0,21.0,0.68441275,249964.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/cold_02b__r1.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_cold_02b_r1/result.json,cold,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,9,3168,True,3,cold_02b__r1
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,cold_02b,r2,2,anthropic/claude-opus-4-6,pi,True,1.0,295.05,False,False,0,13.0,0.34531675,109103.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/cold_02b__r2.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_cold_02b_r2/result.json,cold,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,9,3168,True,3,cold_02b__r2
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,cold_02b,r3,3,anthropic/claude-opus-4-6,pi,False,0.8,301.05,False,False,0,14.0,0.36174825,128184.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/cold_02b__r3.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_cold_02b_r3/result.json,cold,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,9,3168,True,3,cold_02b__r3
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,cold_02c,r1,1,anthropic/claude-opus-4-6,pi,False,0.5714285714285714,468.07,False,False,0,15.0,0.37901850000000004,144829.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/cold_02c__r1.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_cold_02c_r1/result.json,cold,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,12,4697,True,1,cold_02c__r1
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,cold_02c,r2,2,anthropic/claude-opus-4-6,pi,False,0.5714285714285714,485.1,False,False,0,17.0,0.39742400000000005,180867.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/cold_02c__r2.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_cold_02c_r2/result.json,cold,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,12,4697,True,1,cold_02c__r2
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,cold_02c,r3,3,anthropic/claude-opus-4-6,pi,False,0.5714285714285714,435.06,False,False,0,18.0,0.429327,221465.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/cold_02c__r3.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_cold_02c_r3/result.json,cold,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,12,4697,True,1,cold_02c__r3
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,cold_02d,r1,1,anthropic/claude-opus-4-6,pi,False,0.42857142857142855,516.08,False,False,0,22.0,0.7401475,316713.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/cold_02d__r1.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_cold_02d_r1/result.json,cold,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,22,3995,True,4,cold_02d__r1
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,cold_02d,r2,2,anthropic/claude-opus-4-6,pi,False,0.8571428571428571,405.05,False,False,0,19.0,0.5720775000000001,268219.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/cold_02d__r2.json,latch://41999.account/epibench_runs/20260605_093101_third_missing/anthropic_claude-opus-4-6_pi_third_missing_2026_06_05_16_31_8ed6/anthropic_claude-opus-4-6_pi_cold_02d_r2/result.json,cold,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,22,3995,True,4,cold_02d__r2
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,cold_02d,r3,3,anthropic/claude-opus-4-6,pi,False,0.7142857142857143,445.11,False,False,0,20.0,0.68811525,292295.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/cold_02d__r3.json,latch://41999.account/epibench_runs/20260605_093101_third_missing/anthropic_claude-opus-4-6_pi_third_missing_2026_06_05_16_31_8ed6/anthropic_claude-opus-4-6_pi_cold_02d_r3/result.json,cold,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,22,3995,True,4,cold_02d__r3
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,cold_03a,r1,1,anthropic/claude-opus-4-6,pi,False,0.5,82.05,False,False,0,10.0,0.24196550000000003,73808.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/cold_03a__r1.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_cold_03a_r1/result.json,cold,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,15,3330,True,3,cold_03a__r1
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,cold_03a,r2,2,anthropic/claude-opus-4-6,pi,False,0.5,78.01,False,False,0,7.0,0.22220124999999996,46598.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/cold_03a__r2.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_cold_03a_r2/result.json,cold,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,15,3330,True,3,cold_03a__r2
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,cold_03a,r3,3,anthropic/claude-opus-4-6,pi,False,0.5,73.02,False,False,0,8.0,0.21196225,49216.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/cold_03a__r3.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_cold_03a_r3/result.json,cold,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,15,3330,True,3,cold_03a__r3
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,cold_03b,r1,1,anthropic/claude-opus-4-6,pi,True,1.0,127.05,False,False,0,12.0,0.31791325000000004,96921.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/cold_03b__r1.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_cold_03b_r1/result.json,cold,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,15,3189,False,0,cold_03b__r1
anthropic/claude-opus-4-6,pi,anthropic_claude-opus-4-6_pi,cold_03b,r2,2,anthropic/claude-opus-4-6,pi,True,1.0,120.02,False,False,0,9.0,0.29583574999999995,72398.0,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_pi/cold_03b__r2.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_pi_2026_06_04_22_41_61ef/anthropic_claude-opus-4-6_pi_cold_03b_r2/result.json,cold,scientific,atacseq,atacseq,atacseq,differential_expression,small,numeric_tolerance,15,3189,False,0,cold_03b__r2
